"head","relation","tail"
"drug_omalizumab","INTERACTS_WITH","drug_abciximab"
"drug_omalizumab","INTERACTS_WITH","drug_indium_in_111_satumomab_pendetide"
"drug_omalizumab","INTERACTS_WITH","drug_infliximab"
"drug_omalizumab","INTERACTS_WITH","drug_trastuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_rituximab"
"drug_omalizumab","INTERACTS_WITH","drug_basiliximab"
"drug_omalizumab","INTERACTS_WITH","drug_muromonab_cd3"
"drug_omalizumab","INTERACTS_WITH","drug_digoxin_immune_fab_ovine"
"drug_omalizumab","INTERACTS_WITH","drug_tositumomab_i_131"
"drug_omalizumab","INTERACTS_WITH","drug_alemtuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_efalizumab"
"drug_omalizumab","INTERACTS_WITH","drug_lapine_t_lymphocyte_immune_globulin"
"drug_omalizumab","INTERACTS_WITH","drug_natalizumab"
"drug_omalizumab","INTERACTS_WITH","drug_palivizumab"
"drug_omalizumab","INTERACTS_WITH","drug_daclizumab"
"drug_omalizumab","INTERACTS_WITH","drug_bevacizumab"
"drug_omalizumab","INTERACTS_WITH","drug_eculizumab"
"drug_omalizumab","INTERACTS_WITH","drug_panitumumab"
"drug_omalizumab","INTERACTS_WITH","drug_ranibizumab"
"drug_omalizumab","INTERACTS_WITH","drug_galiximab"
"drug_omalizumab","INTERACTS_WITH","drug_pexelizumab"
"drug_omalizumab","INTERACTS_WITH","drug_afelimomab"
"drug_omalizumab","INTERACTS_WITH","drug_epratuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_oregovomab"
"drug_omalizumab","INTERACTS_WITH","drug_ign311"
"drug_omalizumab","INTERACTS_WITH","drug_adecatumumab"
"drug_omalizumab","INTERACTS_WITH","drug_labetuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_matuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_fontolizumab"
"drug_omalizumab","INTERACTS_WITH","drug_bavituximab"
"drug_omalizumab","INTERACTS_WITH","drug_cr002"
"drug_omalizumab","INTERACTS_WITH","drug_rozrolimupab"
"drug_omalizumab","INTERACTS_WITH","drug_girentuximab"
"drug_omalizumab","INTERACTS_WITH","drug_obiltoxaximab"
"drug_omalizumab","INTERACTS_WITH","drug_xtl_001"
"drug_omalizumab","INTERACTS_WITH","drug_nav_1800"
"drug_omalizumab","INTERACTS_WITH","drug_briakinumab"
"drug_omalizumab","INTERACTS_WITH","drug_otelixizumab"
"drug_omalizumab","INTERACTS_WITH","drug_amg_108"
"drug_omalizumab","INTERACTS_WITH","drug_iratumumab"
"drug_omalizumab","INTERACTS_WITH","drug_enokizumab"
"drug_omalizumab","INTERACTS_WITH","drug_ramucirumab"
"drug_omalizumab","INTERACTS_WITH","drug_farletuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_veltuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_ustekinumab"
"drug_omalizumab","INTERACTS_WITH","drug_pro_542"
"drug_omalizumab","INTERACTS_WITH","drug_tnx_901"
"drug_omalizumab","INTERACTS_WITH","drug_inotuzumab_ozogamicin"
"drug_omalizumab","INTERACTS_WITH","drug_ri_624"
"drug_omalizumab","INTERACTS_WITH","drug_stamulumab"
"drug_omalizumab","INTERACTS_WITH","drug_ct_011"
"drug_omalizumab","INTERACTS_WITH","drug_leronlimab"
"drug_omalizumab","INTERACTS_WITH","drug_glembatumumab_vedotin"
"drug_omalizumab","INTERACTS_WITH","drug_olaratumab"
"drug_omalizumab","INTERACTS_WITH","drug_iph_2101"
"drug_omalizumab","INTERACTS_WITH","drug_tb_402"
"drug_omalizumab","INTERACTS_WITH","drug_caplacizumab"
"drug_omalizumab","INTERACTS_WITH","drug_imc_1c11"
"drug_omalizumab","INTERACTS_WITH","drug_eldelumab"
"drug_omalizumab","INTERACTS_WITH","drug_gomiliximab"
"drug_omalizumab","INTERACTS_WITH","drug_canakinumab"
"drug_omalizumab","INTERACTS_WITH","drug_ipilimumab"
"drug_omalizumab","INTERACTS_WITH","drug_nimotuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_clenoliximab"
"drug_omalizumab","INTERACTS_WITH","drug_biib015"
"drug_omalizumab","INTERACTS_WITH","drug_sonepcizumab"
"drug_omalizumab","INTERACTS_WITH","drug_motavizumab"
"drug_omalizumab","INTERACTS_WITH","drug_elotuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_ave9633"
"drug_omalizumab","INTERACTS_WITH","drug_carotuximab"
"drug_omalizumab","INTERACTS_WITH","drug_xmab_2513"
"drug_omalizumab","INTERACTS_WITH","drug_coltuximab_ravtansine"
"drug_omalizumab","INTERACTS_WITH","drug_lucatumumab"
"drug_omalizumab","INTERACTS_WITH","drug_pertuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_siplizumab"
"drug_omalizumab","INTERACTS_WITH","drug_apolizumab"
"drug_omalizumab","INTERACTS_WITH","drug_sibrotuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_bivatuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_lerdelimumab"
"drug_omalizumab","INTERACTS_WITH","drug_lexatumumab"
"drug_omalizumab","INTERACTS_WITH","drug_reslizumab"
"drug_omalizumab","INTERACTS_WITH","drug_teplizumab"
"drug_omalizumab","INTERACTS_WITH","drug_catumaxomab"
"drug_omalizumab","INTERACTS_WITH","drug_mepolizumab"
"drug_omalizumab","INTERACTS_WITH","drug_denosumab"
"drug_omalizumab","INTERACTS_WITH","drug_volociximab"
"drug_omalizumab","INTERACTS_WITH","drug_golimumab"
"drug_omalizumab","INTERACTS_WITH","drug_belimumab"
"drug_omalizumab","INTERACTS_WITH","drug_raxibacumab"
"drug_omalizumab","INTERACTS_WITH","drug_secukinumab"
"drug_omalizumab","INTERACTS_WITH","drug_vedolizumab"
"drug_omalizumab","INTERACTS_WITH","drug_nivolumab"
"drug_omalizumab","INTERACTS_WITH","drug_siltuximab"
"drug_omalizumab","INTERACTS_WITH","drug_pembrolizumab"
"drug_omalizumab","INTERACTS_WITH","drug_blinatumomab"
"drug_omalizumab","INTERACTS_WITH","drug_anthrax_immune_globulin_human"
"drug_omalizumab","INTERACTS_WITH","drug_dinutuximab"
"drug_omalizumab","INTERACTS_WITH","drug_idarucizumab"
"drug_omalizumab","INTERACTS_WITH","drug_alirocumab"
"drug_omalizumab","INTERACTS_WITH","drug_evolocumab"
"drug_omalizumab","INTERACTS_WITH","drug_daratumumab"
"drug_omalizumab","INTERACTS_WITH","drug_necitumumab"
"drug_omalizumab","INTERACTS_WITH","drug_ixekizumab"
"drug_omalizumab","INTERACTS_WITH","drug_ravulizumab"
"drug_omalizumab","INTERACTS_WITH","drug_atezolizumab"
"drug_omalizumab","INTERACTS_WITH","drug_tetanus_immune_globulin_human"
"drug_omalizumab","INTERACTS_WITH","drug_eftrenonacog_alfa"
"drug_omalizumab","INTERACTS_WITH","drug_human_varicella_zoster_immune_globulin"
"drug_omalizumab","INTERACTS_WITH","drug_conatumumab"
"drug_omalizumab","INTERACTS_WITH","drug_tabalumab"
"drug_omalizumab","INTERACTS_WITH","drug_ficlatuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_figitumumab"
"drug_omalizumab","INTERACTS_WITH","drug_durvalumab"
"drug_omalizumab","INTERACTS_WITH","drug_bapineuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_onartuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_solanezumab"
"drug_omalizumab","INTERACTS_WITH","drug_sarilumab"
"drug_omalizumab","INTERACTS_WITH","drug_tremelimumab"
"drug_omalizumab","INTERACTS_WITH","drug_brodalumab"
"drug_omalizumab","INTERACTS_WITH","drug_sirukumab"
"drug_omalizumab","INTERACTS_WITH","drug_lampalizumab"
"drug_omalizumab","INTERACTS_WITH","drug_guselkumab"
"drug_omalizumab","INTERACTS_WITH","drug_dalotuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_emibetuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_ublituximab"
"drug_omalizumab","INTERACTS_WITH","drug_ligelizumab"
"drug_omalizumab","INTERACTS_WITH","drug_seribantumab"
"drug_omalizumab","INTERACTS_WITH","drug_landogrozumab"
"drug_omalizumab","INTERACTS_WITH","drug_romosozumab"
"drug_omalizumab","INTERACTS_WITH","drug_lebrikizumab"
"drug_omalizumab","INTERACTS_WITH","drug_varlilumab"
"drug_omalizumab","INTERACTS_WITH","drug_avelumab"
"drug_omalizumab","INTERACTS_WITH","drug_crenezumab"
"drug_omalizumab","INTERACTS_WITH","drug_rilotumumab"
"drug_omalizumab","INTERACTS_WITH","drug_anifrolumab"
"drug_omalizumab","INTERACTS_WITH","drug_ocrelizumab"
"drug_omalizumab","INTERACTS_WITH","drug_benralizumab"
"drug_omalizumab","INTERACTS_WITH","drug_gantenerumab"
"drug_omalizumab","INTERACTS_WITH","drug_visilizumab"
"drug_omalizumab","INTERACTS_WITH","drug_urelumab"
"drug_omalizumab","INTERACTS_WITH","drug_patritumab"
"drug_omalizumab","INTERACTS_WITH","drug_fulranumab"
"drug_omalizumab","INTERACTS_WITH","drug_tarextumab"
"drug_omalizumab","INTERACTS_WITH","drug_sotatercept"
"drug_omalizumab","INTERACTS_WITH","drug_gevokizumab"
"drug_omalizumab","INTERACTS_WITH","drug_duligotuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_fasinumab"
"drug_omalizumab","INTERACTS_WITH","drug_dupilumab"
"drug_omalizumab","INTERACTS_WITH","drug_tralokinumab"
"drug_omalizumab","INTERACTS_WITH","drug_etrolizumab"
"drug_omalizumab","INTERACTS_WITH","drug_zalutumumab"
"drug_omalizumab","INTERACTS_WITH","drug_ganitumab"
"drug_omalizumab","INTERACTS_WITH","drug_etaracizumab"
"drug_omalizumab","INTERACTS_WITH","drug_polatuzumab_vedotin"
"drug_omalizumab","INTERACTS_WITH","drug_inclacumab"
"drug_omalizumab","INTERACTS_WITH","drug_cixutumumab"
"drug_omalizumab","INTERACTS_WITH","drug_ascrinvacumab"
"drug_omalizumab","INTERACTS_WITH","drug_aducanumab"
"drug_omalizumab","INTERACTS_WITH","drug_gs_5745"
"drug_omalizumab","INTERACTS_WITH","drug_vanucizumab"
"drug_omalizumab","INTERACTS_WITH","drug_tanezumab"
"drug_omalizumab","INTERACTS_WITH","drug_ensituximab"
"drug_omalizumab","INTERACTS_WITH","drug_fezakinumab"
"drug_omalizumab","INTERACTS_WITH","drug_dusigitumab"
"drug_omalizumab","INTERACTS_WITH","drug_fresolimumab"
"drug_omalizumab","INTERACTS_WITH","drug_indusatumab_vedotin"
"drug_omalizumab","INTERACTS_WITH","drug_bococizumab"
"drug_omalizumab","INTERACTS_WITH","drug_mogamulizumab"
"drug_omalizumab","INTERACTS_WITH","drug_plozalizumab"
"drug_omalizumab","INTERACTS_WITH","drug_inebilizumab"
"drug_omalizumab","INTERACTS_WITH","drug_mavrilimumab"
"drug_omalizumab","INTERACTS_WITH","drug_blosozumab"
"drug_omalizumab","INTERACTS_WITH","drug_bimagrumab"
"drug_omalizumab","INTERACTS_WITH","drug_dacetuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_tovetumab"
"drug_omalizumab","INTERACTS_WITH","drug_lumretuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_ibalizumab"
"drug_omalizumab","INTERACTS_WITH","drug_intetumumab"
"drug_omalizumab","INTERACTS_WITH","drug_carlumab"
"drug_omalizumab","INTERACTS_WITH","drug_demcizumab"
"drug_omalizumab","INTERACTS_WITH","drug_sifalimumab"
"drug_omalizumab","INTERACTS_WITH","drug_abituzumab"
"drug_omalizumab","INTERACTS_WITH","drug_ecromeximab"
"drug_omalizumab","INTERACTS_WITH","drug_naptumomab_estafenatox"
"drug_omalizumab","INTERACTS_WITH","drug_crotedumab"
"drug_omalizumab","INTERACTS_WITH","drug_concizumab"
"drug_omalizumab","INTERACTS_WITH","drug_depatuxizumab"
"drug_omalizumab","INTERACTS_WITH","drug_rontalizumab"
"drug_omalizumab","INTERACTS_WITH","drug_amatuximab"
"drug_omalizumab","INTERACTS_WITH","drug_clazakizumab"
"drug_omalizumab","INTERACTS_WITH","drug_ozanezumab"
"drug_omalizumab","INTERACTS_WITH","drug_bimekizumab"
"drug_omalizumab","INTERACTS_WITH","drug_milatuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_robatumumab"
"drug_omalizumab","INTERACTS_WITH","drug_namilumab"
"drug_omalizumab","INTERACTS_WITH","drug_racotumomab"
"drug_omalizumab","INTERACTS_WITH","drug_tregalizumab"
"drug_omalizumab","INTERACTS_WITH","drug_olokizumab"
"drug_omalizumab","INTERACTS_WITH","drug_bezlotoxumab"
"drug_omalizumab","INTERACTS_WITH","drug_edrecolomab"
"drug_omalizumab","INTERACTS_WITH","drug_nebacumab"
"drug_omalizumab","INTERACTS_WITH","drug_human_cytomegalovirus_immune_globulin"
"drug_omalizumab","INTERACTS_WITH","drug_emicizumab"
"drug_omalizumab","INTERACTS_WITH","drug_sulesomab"
"drug_omalizumab","INTERACTS_WITH","drug_besilesomab"
"drug_omalizumab","INTERACTS_WITH","drug_tildrakizumab"
"drug_omalizumab","INTERACTS_WITH","drug_burosumab"
"drug_omalizumab","INTERACTS_WITH","drug_erenumab"
"drug_omalizumab","INTERACTS_WITH","drug_eptinezumab"
"drug_omalizumab","INTERACTS_WITH","drug_fremanezumab"
"drug_omalizumab","INTERACTS_WITH","drug_galcanezumab"
"drug_omalizumab","INTERACTS_WITH","drug_fanolesomab"
"drug_omalizumab","INTERACTS_WITH","drug_lecanemab"
"drug_omalizumab","INTERACTS_WITH","drug_lanadelumab"
"drug_omalizumab","INTERACTS_WITH","drug_cemiplimab"
"drug_omalizumab","INTERACTS_WITH","drug_emapalumab"
"drug_omalizumab","INTERACTS_WITH","drug_risankizumab"
"drug_omalizumab","INTERACTS_WITH","drug_camrelizumab"
"drug_omalizumab","INTERACTS_WITH","drug_setrusumab"
"drug_omalizumab","INTERACTS_WITH","drug_gancotamab"
"drug_omalizumab","INTERACTS_WITH","drug_anetumab_ravtansine"
"drug_omalizumab","INTERACTS_WITH","drug_isatuximab"
"drug_omalizumab","INTERACTS_WITH","drug_icrucumab"
"drug_omalizumab","INTERACTS_WITH","drug_codrituzumab"
"drug_omalizumab","INTERACTS_WITH","drug_brolucizumab"
"drug_omalizumab","INTERACTS_WITH","drug_xentuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_lintuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_vobarilizumab"
"drug_omalizumab","INTERACTS_WITH","drug_parsatuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_emactuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_bevacizumab_zirconium_zr_89"
"drug_omalizumab","INTERACTS_WITH","drug_refanezumab"
"drug_omalizumab","INTERACTS_WITH","drug_rozanolixizumab"
"drug_omalizumab","INTERACTS_WITH","drug_bermekimab"
"drug_omalizumab","INTERACTS_WITH","drug_pamrevlumab"
"drug_omalizumab","INTERACTS_WITH","drug_opicinumab"
"drug_omalizumab","INTERACTS_WITH","drug_margetuximab"
"drug_omalizumab","INTERACTS_WITH","drug_dalantercept"
"drug_omalizumab","INTERACTS_WITH","drug_pateclizumab"
"drug_omalizumab","INTERACTS_WITH","drug_gremubamab"
"drug_omalizumab","INTERACTS_WITH","drug_apomab"
"drug_omalizumab","INTERACTS_WITH","drug_tafasitamab"
"drug_omalizumab","INTERACTS_WITH","drug_ipafricept"
"drug_omalizumab","INTERACTS_WITH","drug_abrilumab"
"drug_omalizumab","INTERACTS_WITH","drug_frovocimab"
"drug_omalizumab","INTERACTS_WITH","drug_tezepelumab"
"drug_omalizumab","INTERACTS_WITH","drug_tigatuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_telisotuzumab_vedotin"
"drug_omalizumab","INTERACTS_WITH","drug_utomilumab"
"drug_omalizumab","INTERACTS_WITH","drug_zolbetuximab"
"drug_omalizumab","INTERACTS_WITH","drug_ponezumab"
"drug_omalizumab","INTERACTS_WITH","drug_asunercept"
"drug_omalizumab","INTERACTS_WITH","drug_suvratoxumab"
"drug_omalizumab","INTERACTS_WITH","drug_mitazalimab"
"drug_omalizumab","INTERACTS_WITH","drug_nemolizumab"
"drug_omalizumab","INTERACTS_WITH","drug_bleselumab"
"drug_omalizumab","INTERACTS_WITH","drug_gedivumab"
"drug_omalizumab","INTERACTS_WITH","drug_valanafusp_alfa"
"drug_omalizumab","INTERACTS_WITH","drug_sofituzumab_vedotin"
"drug_omalizumab","INTERACTS_WITH","drug_istiratumab"
"drug_omalizumab","INTERACTS_WITH","drug_pidilizumab"
"drug_omalizumab","INTERACTS_WITH","drug_gma_161"
"drug_omalizumab","INTERACTS_WITH","drug_ladiratuzumab_vedotin"
"drug_omalizumab","INTERACTS_WITH","drug_tomaralimab"
"drug_omalizumab","INTERACTS_WITH","drug_vesencumab"
"drug_omalizumab","INTERACTS_WITH","drug_pinatuzumab_vedotin"
"drug_omalizumab","INTERACTS_WITH","drug_lulizumab_pegol"
"drug_omalizumab","INTERACTS_WITH","drug_lorukafusp_alfa"
"drug_omalizumab","INTERACTS_WITH","drug_naratuximab_emtansine"
"drug_omalizumab","INTERACTS_WITH","drug_zenocutuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_atoltivimab"
"drug_omalizumab","INTERACTS_WITH","drug_maftivimab"
"drug_omalizumab","INTERACTS_WITH","drug_odesivimab"
"drug_omalizumab","INTERACTS_WITH","drug_belantamab_mafodotin"
"drug_omalizumab","INTERACTS_WITH","drug_ansuvimab"
"drug_omalizumab","INTERACTS_WITH","drug_bamlanivimab"
"drug_omalizumab","INTERACTS_WITH","drug_human_hepatitis_b_virus_immune_globulin"
"drug_omalizumab","INTERACTS_WITH","drug_human_rho_d_immune_globulin"
"drug_omalizumab","INTERACTS_WITH","drug_dostarlimab"
"drug_omalizumab","INTERACTS_WITH","drug_certolizumab_pegol"
"drug_omalizumab","INTERACTS_WITH","drug_inolimomab"
"drug_omalizumab","INTERACTS_WITH","drug_pentaglobin"
"drug_omalizumab","INTERACTS_WITH","drug_abagovomab"
"drug_omalizumab","INTERACTS_WITH","drug_efungumab"
"drug_omalizumab","INTERACTS_WITH","drug_foralumab"
"drug_omalizumab","INTERACTS_WITH","drug_indatuximab_ravtansine"
"drug_omalizumab","INTERACTS_WITH","drug_magrolimab"
"drug_omalizumab","INTERACTS_WITH","drug_olinvacimab"
"drug_omalizumab","INTERACTS_WITH","drug_actoxumab"
"drug_omalizumab","INTERACTS_WITH","drug_volagidemab"
"drug_omalizumab","INTERACTS_WITH","drug_bentracimab"
"drug_omalizumab","INTERACTS_WITH","drug_amivantamab"
"drug_omalizumab","INTERACTS_WITH","drug_ebola_zaire_vaccine_live_attenuated"
"drug_omalizumab","INTERACTS_WITH","drug_imlifidase"
"drug_omalizumab","INTERACTS_WITH","drug_imdevimab"
"drug_omalizumab","INTERACTS_WITH","drug_casirivimab"
"drug_omalizumab","INTERACTS_WITH","drug_cilgavimab"
"drug_omalizumab","INTERACTS_WITH","drug_tixagevimab"
"drug_omalizumab","INTERACTS_WITH","drug_sotrovimab"
"drug_omalizumab","INTERACTS_WITH","drug_loncastuximab_tesirine"
"drug_omalizumab","INTERACTS_WITH","drug_tisotumab_vedotin"
"drug_omalizumab","INTERACTS_WITH","drug_sutimlimab"
"drug_omalizumab","INTERACTS_WITH","drug_bebtelovimab"
"drug_omalizumab","INTERACTS_WITH","drug_mosunetuzumab"
"drug_omalizumab","INTERACTS_WITH","drug_spesolimab"
"drug_omalizumab","INTERACTS_WITH","drug_eflapegrastim"
"drug_adalimumab","INTERACTS_WITH","drug_denosumab"
"drug_adalimumab","INTERACTS_WITH","drug_etanercept"
"drug_adalimumab","INTERACTS_WITH","drug_peginterferon_alfa_2a"
"drug_adalimumab","INTERACTS_WITH","drug_interferon_alfa_n1"
"drug_adalimumab","INTERACTS_WITH","drug_interferon_alfa_n3"
"drug_adalimumab","INTERACTS_WITH","drug_peginterferon_alfa_2b"
"drug_adalimumab","INTERACTS_WITH","drug_interferon_gamma_1b"
"drug_adalimumab","INTERACTS_WITH","drug_interferon_alfa_2a"
"drug_adalimumab","INTERACTS_WITH","drug_aldesleukin"
"drug_adalimumab","INTERACTS_WITH","drug_interferon_beta_1b"
"drug_adalimumab","INTERACTS_WITH","drug_interferon_alfacon_1"
"drug_adalimumab","INTERACTS_WITH","drug_rituximab"
"drug_adalimumab","INTERACTS_WITH","drug_basiliximab"
"drug_adalimumab","INTERACTS_WITH","drug_muromonab_cd3"
"drug_adalimumab","INTERACTS_WITH","drug_tositumomab_i_131"
"drug_adalimumab","INTERACTS_WITH","drug_alemtuzumab"
"drug_adalimumab","INTERACTS_WITH","drug_alefacept"
"drug_adalimumab","INTERACTS_WITH","drug_efalizumab"
"drug_adalimumab","INTERACTS_WITH","drug_lapine_t_lymphocyte_immune_globulin"
"drug_adalimumab","INTERACTS_WITH","drug_daclizumab"
"drug_adalimumab","INTERACTS_WITH","drug_eculizumab"
"drug_adalimumab","INTERACTS_WITH","drug_afelimomab"
"drug_adalimumab","INTERACTS_WITH","drug_gallium_nitrate_anhydrous"
"drug_adalimumab","INTERACTS_WITH","drug_briakinumab"
"drug_adalimumab","INTERACTS_WITH","drug_human_interferon_omega_1"
"drug_adalimumab","INTERACTS_WITH","drug_mepolizumab"
"drug_adalimumab","INTERACTS_WITH","drug_abetimus"
"drug_adalimumab","INTERACTS_WITH","drug_golimumab"
"drug_adalimumab","INTERACTS_WITH","drug_belatacept"
"drug_adalimumab","INTERACTS_WITH","drug_belimumab"
"drug_adalimumab","INTERACTS_WITH","drug_secukinumab"
"drug_adalimumab","INTERACTS_WITH","drug_siltuximab"
"drug_adalimumab","INTERACTS_WITH","drug_blinatumomab"
"drug_adalimumab","INTERACTS_WITH","drug_dinutuximab"
"drug_adalimumab","INTERACTS_WITH","drug_peginterferon_beta_1a"
"drug_adalimumab","INTERACTS_WITH","drug_ixekizumab"
"drug_adalimumab","INTERACTS_WITH","drug_ravulizumab"
"drug_adalimumab","INTERACTS_WITH","drug_peficitinib"
"drug_adalimumab","INTERACTS_WITH","drug_sarilumab"
"drug_adalimumab","INTERACTS_WITH","drug_brodalumab"
"drug_adalimumab","INTERACTS_WITH","drug_sirukumab"
"drug_adalimumab","INTERACTS_WITH","drug_guselkumab"
"drug_adalimumab","INTERACTS_WITH","drug_ocrelizumab"
"drug_adalimumab","INTERACTS_WITH","drug_cepeginterferon_alfa_2b"
"drug_adalimumab","INTERACTS_WITH","drug_hypericin"
"drug_adalimumab","INTERACTS_WITH","drug_begelomab"
"drug_adalimumab","INTERACTS_WITH","drug_emapalumab"
"drug_adalimumab","INTERACTS_WITH","drug_risankizumab"
"drug_adalimumab","INTERACTS_WITH","drug_rozanolixizumab"
"drug_adalimumab","INTERACTS_WITH","drug_bleselumab"
"drug_adalimumab","INTERACTS_WITH","drug_inolimomab"
"drug_adalimumab","INTERACTS_WITH","drug_abatacept"
"drug_adalimumab","INTERACTS_WITH","drug_canakinumab"
"drug_adalimumab","INTERACTS_WITH","drug_rilonacept"
"drug_adalimumab","INTERACTS_WITH","drug_certolizumab_pegol"
"drug_adalimumab","INTERACTS_WITH","drug_vedolizumab"
"drug_adalimumab","INTERACTS_WITH","drug_natalizumab"
"drug_adalimumab","INTERACTS_WITH","drug_sipuleucel_t"
"drug_adalimumab","INTERACTS_WITH","drug_infliximab"
"drug_adalimumab","INTERACTS_WITH","drug_oxtriphylline"
"drug_adalimumab","INTERACTS_WITH","drug_estrogens_conjugated_synthetic_a"
"drug_adalimumab","INTERACTS_WITH","drug_estrogens_conjugated_synthetic_b"
"drug_adalimumab","INTERACTS_WITH","drug_esterified_estrogens"
"drug_adalimumab","INTERACTS_WITH","drug_trastuzumab"
"drug_adalimumab","INTERACTS_WITH","drug_g17dt_immunogen"
"drug_adalimumab","INTERACTS_WITH","drug_pev3a"
"drug_adalimumab","INTERACTS_WITH","drug_ingn_225"
"drug_adalimumab","INTERACTS_WITH","drug_rindopepimut"
"drug_adalimumab","INTERACTS_WITH","drug_srp_299"
"drug_adalimumab","INTERACTS_WITH","drug_gi_5005"
"drug_adalimumab","INTERACTS_WITH","drug_vitespen"
"drug_adalimumab","INTERACTS_WITH","drug_tg4010"
